lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
CerP(d18:1/14:0),0.020733027,5.325315597,0.054813638,0.814889393,0.999696804,590.5 -> 264.3,cer,2578.563518,2551.780184,2543.240177,2484.320175,2539.920193,2512.980183,2728.100201,2663.920189,2466.540184,2669.600189,2590.360191,2560.140194,2617.660175,2419.720177,2528.800163
CerP(d18:1/16:0),0.007855511,5.349284025,0.007872561,0.929298513,0.999696804,618.5 -> 264.3,cer,2601.983514,2598.240185,2673.500183,2550.840172,2684.320187,2611.680191,2668.360191,2474.280174,2570.720165,2730.7402,2598.040184,2570.560196,2525.000179,2651.340179,2565.460178
CerP(d18:1/18:0),0.068928901,5.486071263,0.608224746,0.435457009,0.999696804,646.5 -> 264.3,cer,2966.683544,2837.776865,2451.640175,2901.760185,2943.940205,2795.620193,2893.180187,2826.560211,2994.220211,2817.800209,3047.940231,2797.940193,3060.320229,2886.980198,2860.500202
CerP(d18:1/2:0),0.040143939,5.291674015,0.205309793,0.650468644,0.999696804,422.3 -> 264.3,cer,2531.57018,2470.606845,2530.380165,2500.340183,2474.000172,2625.340179,2510.260178,2405.980186,2455.020187,2427.400173,2630.220184,2467.000164,2632.840176,2397.580181,2487.080185
CerP(d18:1/20:0),0.007942732,5.313375788,0.008043167,0.928538567,0.999696804,674.5 -> 264.3,cer,2554.170179,2549.066844,2435.640171,2547.920177,2629.18018,2616.180164,2597.780182,2458.780163,2514.320175,2589.760185,2503.380177,2570.500183,2684.960205,2511.260189,2395.400154
CerP(d18:1/22:0),0.023751075,5.481580972,0.072212795,0.788141786,0.999696804,702.6 -> 264.3,cer,2909.650202,2871.770202,2473.760178,2886.500191,3078.580215,2972.560215,2959.220207,2675.460194,3082.620213,2857.720192,2730.14019,2868.540218,2824.220196,2969.840202,2783.120193
CerP(d18:1/24:0),0.014042093,5.331440146,0.02514658,0.874002361,0.999696804,730.6 -> 264.3,cer,2581.523516,2566.023513,2574.720169,2686.820194,2707.060188,2541.160172,2605.580185,2542.480183,2548.060173,2629.840183,2514.280193,2553.800182,2613.160183,2442.040161,2501.000175
CerP(d18:1/24:1(15Z)),6.46E-04,5.60819558,5.36E-05,0.994157194,0.999696804,728.6 -> 264.3,cer,3168.706889,3180.136886,2497.820168,3107.140213,3215.060223,3107.56023,3092.220226,3175.44022,3138.320221,3291.560226,2782.100185,3152.180214,3581.940254,3246.940212,3202.600227
CerP(d18:1/26:0),-0.001470146,5.314613418,2.76E-04,0.986756125,0.999696804,758.6 -> 264.3,cer,2543.146848,2554.073519,2492.720169,2556.820183,2477.620182,2542.02018,2673.140186,2568.86018,2436.620174,2529.200172,2501.800179,2558.500187,2740.700199,2569.040211,2429.000168
CerP(d18:1/26:1(17Z)),-0.02626236,5.480446078,0.088282569,0.766371974,0.999696804,756.6 -> 264.3,cer,2850.180202,2914.813534,2544.100182,2782.380188,2735.140194,2976.840191,2959.780205,2647.220181,2747.420197,3087.52021,2777.160183,3163.380222,2962.440216,2831.540211,2919.140221
CerP(d18:1/8:0),0.013771659,5.281972334,0.024160315,0.876477695,0.999696804,506.4 -> 264.3,cer,2499.536848,2485.46684,2421.20018,2494.560173,2519.12019,2520.52018,2503.820187,2484.220173,2375.920166,2500.840172,2472.900173,2446.320175,2560.000183,2466.340168,2565.46019
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",-0.022147123,5.780215562,0.063133826,0.801609655,0.999696804,722.5744 -> 369.1,CE,3484.013578,3552.323584,3481.160271,3457.420231,3311.720226,3461.780243,3755.460266,3504.780251,3431.920242,3858.540268,3468.280254,3674.160271,3548.200249,3357.260242,3388.500233
Cholesteryl nitrolinoleate,0.013269508,5.828195792,0.022681788,0.880287521,0.999696804,711.5696 -> 369.1,CE,3638.643594,3619.89692,3672.420265,3675.780258,3684.480255,3535.700245,3795.800285,3564.480247,3491.280243,3796.70026,3554.36026,3756.040268,3667.340248,3390.680241,3638.600273
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",-0.003961938,6.554178539,0.00204266,0.963951247,0.999696804,474.4 -> 85.1,acy-carnitines,6145.230431,6188.330456,4262.400276,5861.020451,7103.180496,5938.140396,5980.42041,6308.820438,5904.640411,6381.200481,6010.440422,6477.200504,5787.280422,6163.600468,6085.420425
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.009779242,5.779515619,0.012309894,0.911656026,0.999696804,720.5435 -> 369.1,CE,3527.280245,3516.886914,3411.500237,3489.500252,3629.240257,3558.280258,3572.620258,3473.480255,3563.080231,3719.280243,3580.380241,3467.30024,3511.820259,3393.480236,3306.540226
Hexacosanoyl carnitine,0.121082963,6.680718711,1.909785313,0.166987108,0.999696804,540.5 -> 85.1,acy-carnitines,7046.137165,6502.960464,4223.700298,5493.320381,8526.100594,6896.860474,7817.400547,5981.420444,7895.640579,6865.500496,5706.740391,6738.580494,6157.300457,7042.080498,6173.640423
"lanosteryl oleate, 20:2 Campesteryl ester",0.066001361,5.931973121,0.562094897,0.453417406,0.999696804,708.6315 -> 369.1,CE,3994.310289,3831.810277,3791.240284,3833.580273,3530.560268,3901.540295,3827.260284,3675.080276,3969.100288,3935.82029,3871.680267,4045.260288,4417.400314,3599.580238,4349.86031
"lanosteryl palmitoleate, 18:2 Campesteryl ester",-0.013438569,5.80771573,0.023257733,0.878788755,0.999696804,680.6002 -> 369.1,CE,3571.126921,3615.980253,3454.520248,3711.940262,3396.580235,3533.940254,3648.900265,3586.480236,3765.92028,3659.420288,3583.68026,3775.400246,3715.480263,3428.70023,3316.200222
LPG (12:0),-0.075013929,4.570972574,0.701133452,0.4024031,0.999696804,446.2249 -> 257.2249,PG,1486.466773,1573.576779,1394.440094,1316.360107,2030.560131,1415.040096,1362.500095,2026.080147,1381.060112,1690.740124,1443.520107,1524.420094,1320.340092,1468.820107,1380.820103
LPG (16:0),0.042401629,4.614643842,0.224450539,0.635669556,0.999696804,502.2875 -> 313.2875,PG,1602.326778,1560.43011,1382.460094,1540.16011,1523.700111,1613.000111,1751.740108,1516.780106,1561.300114,1461.440098,1642.12011,1617.080128,1565.320118,1614.120106,1569.780106
O-(11-carboxyundecanoyl)carnitine,0.075822798,7.050098469,0.751225848,0.386088397,0.999696804,374.2 -> 85.1,acy-carnitines,8895.263987,8468.923924,6148.660435,7867.640594,8735.020596,9391.060619,9085.060669,7625.260498,8453.140598,7947.60059,8791.900684,9197.700611,9101.320724,8784.280632,9205.140648
O-(13-carboxytridecanoyl)carnitine,0.12578222,7.239638588,2.068939755,0.150325995,0.999696804,402.3 -> 85.1,acy-carnitines,9988.834056,9189.243992,10524.6008,8948.500622,9108.820652,9123.760677,11041.74083,9026.580658,10494.84071,9506.42067,9340.480656,9176.640675,9651.400711,9353.56065,10295.72078
O-(17-carboxyheptadecanoyl)carnitine,0.137545913,7.312330869,2.476172208,0.115583243,0.999696804,458.3 -> 85.1,acy-carnitines,11104.52411,10162.95738,5163.640377,9028.38063,11704.12085,11833.06088,12342.30089,7893.540577,12044.3808,14063.00097,9491.960697,9290.600616,10188.4407,8869.160637,10855.94072
O-arachidonoylcarnitine,0.069921829,7.208286496,0.639655871,0.423835439,0.999696804,448.3 -> 85.1,acy-carnitines,10082.45403,9644.184041,5023.800335,8113.420578,10402.02067,10083.94076,10079.04075,9033.320644,10575.02073,10356.72079,9770.92067,10582.80076,10435.68072,9694.900715,9232.040668
"O-oleoylcarnitine, Elaidic carnitine",-0.007298986,7.240509015,0.006972238,0.933454033,0.999696804,426.4 -> 85.1,acy-carnitines,10027.13405,10121.7507,5250.700375,9187.580639,10310.10072,10903.7207,11634.26086,10234.94065,10562.92075,10879.50079,8170.140602,9219.240654,9223.720646,10305.52075,10261.66072
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.04230502,7.258890478,0.234257305,0.628384912,0.999696804,398.3 -> 85.1,acy-carnitines,10406.88406,10149.53072,4479.040306,9139.160629,10362.6408,11610.74092,11537.44072,8762.920643,9928.440689,10773.20074,9110.540623,10389.42072,10981.30083,10221.74068,10520.9407
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",0.107522669,7.067899989,1.510978892,0.218989777,0.999696804,400.3 -> 85.1,acy-carnitines,9268.407348,8646.490622,4401.240284,6816.280483,8401.580616,9838.280712,9726.600735,8510.320591,8978.040691,9065.840656,8822.360611,9394.780678,9001.940659,8253.440609,10679.92078
PC (30:0),0.044821436,10.27963052,0.265011432,0.606697949,0.999696804,706.5 -> 184.1,PCandSM,87519.076,85270.34941,4500.580296,81698.90561,89050.166,89330.90637,87369.96596,77168.66667,86118.42606,104956.5675,94397.56737,86484.68543,91728.50615,71982.36493,76449.82445
PC (30:1),-0.044311846,11.00136019,0.259127231,0.610720393,0.999696804,704.5 -> 184.1,PCandSM,139490.3438,144705.8967,11413.40065,146924.73,136960.4697,134921.1501,122986.8099,113569.1683,133322.4907,187038.4126,154226.4324,151443.9306,152166.3707,134337.9889,137279.4893
PC (30:2),-0.040717094,6.807176793,0.21634281,0.641840755,0.999696804,702.5 -> 184.1,PCandSM,7504.280544,7773.157234,1982.360146,7038.420551,7671.820587,8762.680607,6460.900471,7345.560555,6741.480473,10288.96072,9220.940685,7075.600479,7316.280529,6127.720486,7614.260517
PC (32:0),0.085557721,12.02972273,0.966246908,0.325617976,0.999696804,734.6 -> 184.1,PCandSM,298619.3782,283345.6363,9970.000717,184458.0325,288961.7217,274159.5389,263184.5602,252947.9552,279012.077,359347.4255,290457.345,327252.2037,349831.9645,301908.6617,320268.6007
PC (32:3),-0.055477853,5.237820713,0.392093531,0.531201001,0.999696804,728.5 -> 184.1,PCandSM,2444.713516,2556.786851,1470.660118,2409.920189,2254.720169,2628.420197,2492.980175,2466.100174,2294.820164,3471.940235,3211.920261,2152.560146,2048.960125,2211.780167,2364.880199
PC (32:4),-0.044851602,5.152084242,0.255648971,0.613125253,0.999696804,726.5 -> 184.1,PCandSM,2296.18015,2377.123508,1585.060104,2460.320187,2412.460148,2773.260185,2849.920181,2444.300194,2365.380146,2594.880203,2372.76017,2008.260132,1801.760124,1981.72015,1974.800129
PC (32:5),0.023036178,7.006647456,0.069361627,0.792268527,0.999696804,724.5 -> 184.1,PCandSM,8895.103963,8785.82061,1583.700092,10036.28064,12148.24092,11184.52081,12618.8608,8998.560619,7242.76054,10742.72073,9461.000702,6425.560501,6923.96048,5327.280361,4975.800343
PC (34:0),-0.001909472,10.32002301,4.81E-04,0.982502348,0.999696804,762.6 -> 184.1,PCandSM,88402.76652,89081.57911,5444.180454,79014.66487,87679.46675,84374.08636,78543.20641,78517.9453,85853.84624,112828.4072,91217.78698,92668.50552,94472.78633,87085.86536,92649.50644
PC (34:1),-0.053347515,12.70848678,0.375740599,0.539891658,0.999696804,760.6 -> 184.1,PCandSM,455758.1823,475314.3549,19421.9014,527265.6354,442334.4948,478114.2124,436474.5945,429481.2063,431654.972,578891.0597,535004.9547,452956.4309,463202.1069,385177.5848,425877.9709
PC (34:3),-0.102392733,6.98213632,1.369713606,0.241861096,0.999696804,756.6 -> 184.1,PCandSM,8291.710602,8935.787318,2246.420155,10581.02076,7682.480606,9074.040585,7997.360561,9437.820694,7371.660549,9337.880802,10228.42075,8263.400547,8336.140553,6920.560516,8134.200596
PC (34:5),-0.100289422,7.463939647,1.318074634,0.250937886,0.999696804,752.5 -> 184.1,PCandSM,11722.82411,12609.31418,1544.880112,13020.0808,11402.5207,10992.92072,10573.42075,15747.40104,9371.340733,11699.96079,14252.62091,12028.72086,12930.32067,12166.80089,11806.72087
PC (34:6),0.05608348,5.886014797,0.405981783,0.524016072,0.999696804,750.5 -> 184.1,PCandSM,4033.360273,3890.100277,1789.600121,4527.860359,3834.560253,4193.820293,4630.180317,3534.34026,3804.900261,3901.62027,4916.260365,3975.080273,3457.640221,3207.880207,3556.620224
PC (36:0); PCp(38:6),0.029025881,8.498260314,0.110850225,0.739178235,0.999696804,790.6 -> 184.1,PCandSM,24989.11183,24639.75172,4826.800323,25967.46178,26360.182,23349.30154,22701.70163,21806.84154,27410.88196,32769.2625,25508.78191,22056.3216,24297.52174,21889.32135,23655.60176
PC (36:1),-0.086666344,10.47442445,0.99083779,0.319537698,0.999696804,788.6 -> 184.1,PCandSM,95343.58682,101743.3305,8571.62064,123490.5088,89570.4068,95856.56699,89742.18652,87267.16606,96126.24744,124767.6495,109790.0077,93951.74646,95524.16628,85126.34548,91308.50615
PC (36:3),-0.009060042,9.710360748,0.010822898,0.917143036,0.999696804,784.6 -> 184.1,PCandSM,57478.5408,58172.10084,7301.120544,49784.66309,56456.92416,57216.34454,51639.84361,52559.44399,54715.34425,71497.80459,60433.88401,64009.94514,65759.42472,53964.40368,55865.82404
PC (36:4),0.083921476,10.63755782,0.9291705,0.335078563,0.999696804,782.6 -> 184.1,PCandSM,113241.8579,107641.2838,8457.720554,67250.28531,107392.0284,91106.66747,96867.2863,93042.34544,106939.9073,142205.0096,105637.1669,133128.9074,134664.2697,119114.4877,127950.4891
PC (36:5),-0.098131841,7.336558448,1.261062194,0.261450128,0.999696804,780.6 -> 184.1,PCandSM,10669.70742,11497.52417,2282.74015,9306.360649,10000.50079,9974.520687,11921.9008,10670.72079,9192.300735,15772.34115,10479.08081,12242.60092,11813.02068,11018.60083,10611.44072
PC (36:6),0.138670775,5.525148618,2.464941118,0.116412065,0.999696804,778.5 -> 184.1,PCandSM,3206.963564,2925.876869,1606.740101,2626.220184,3135.120213,2681.640163,3004.260239,2958.320206,3374.620255,3351.440254,3131.240211,2789.920166,3661.620255,3147.720242,2934.920212
PC (36:7),0.080675795,5.981002704,0.841322014,0.359018948,0.999696804,776.5 -> 184.1,PCandSM,4361.646968,4143.026959,1645.940128,5039.220325,4802.520374,3541.160259,4543.700306,3420.74025,3362.940216,4446.120312,4561.760326,4202.300308,4209.520271,4208.6203,4689.440315
PC (38:0),0.015189602,7.310230401,0.030215669,0.862001779,0.999696804,818.7 -> 184.1,PCandSM,10914.03081,10874.19077,2124.260155,9121.040745,10219.80076,10782.64066,10396.28082,9772.380653,12521.50095,15157.76102,11144.48084,10799.62081,10285.64077,9611.70071,10916.48072
PC (38:1),0.025913226,8.511946277,0.088356135,0.766277485,0.999696804,816.6 -> 184.1,PCandSM,25410.98193,25056.80522,2913.640213,30809.42254,24819.24178,22257.28189,27485.18242,22978.92173,30507.3622,31452.92221,27634.90198,23046.18164,21758.76181,19796.10132,20260.44139
PC (38:2),-0.033914505,9.811667297,0.151668157,0.696946278,0.999696804,814.6 -> 184.1,PCandSM,61389.25793,63304.62418,4868.300308,57150.58414,57360.14413,53667.64345,53724.90389,56477.98341,63032.76482,90460.5253,67638.1456,63932.64505,64942.54504,58138.36375,61637.04409
PC (38:3),0.007084714,8.817373604,0.006609061,0.935206448,0.999696804,812.6 -> 184.1,PCandSM,31068.56221,31142.64222,4324.140278,25253.82189,31199.94191,27954.64172,26103.6818,27952.12231,29017.822,41824.42281,33172.50238,34276.14242,33647.72266,29594.70219,33269.7025
PC (38:4),0.024747615,10.23867326,0.080789341,0.776230557,0.999696804,810.6 -> 184.1,PCandSM,83536.52935,82778.72598,13595.24103,49925.9239,78900.90555,70104.22462,67844.00482,78384.76585,77478.46548,115765.1491,86091.22644,98015.28598,99994.7872,84477.00636,90909.78661
PC (38:5),0.001756217,10.19016511,4.07E-04,0.983907292,0.999696804,808.6 -> 184.1,PCandSM,80875.83588,81451.86574,4787.06041,52992.08354,75454.60576,64983.08513,66712.74525,72185.20531,77082.2256,116491.6282,78560.666,94923.80626,95831.70665,87135.38608,91613.06601
PC (38:6),0.01350665,8.741968548,0.02401737,0.876840721,0.999696804,806.6 -> 184.1,PCandSM,29661.54882,29578.20201,2981.420223,22898.10165,28897.96189,27607.56184,26819.84195,24806.42174,26494.702,37869.16253,28524.0419,35586.34271,36526.78289,28701.62161,30705.96232
PC (38:8),0.114049379,6.494065995,1.691907436,0.193349718,0.999696804,802.5 -> 184.1,PCandSM,6319.153776,5873.73708,2197.30014,5942.740456,5840.84042,6213.140419,5643.980457,4967.620361,6508.34045,8105.800579,8928.380547,4634.920341,5526.500366,5378.200325,5466.880417
PC (38:9),0.018698977,6.530317773,0.045511887,0.831065557,0.999696804,800.5 -> 184.1,PCandSM,6301.99043,6252.430443,1916.140129,7069.500473,6220.820408,5691.900429,6274.660461,5366.200382,5475.800385,7796.700523,7959.820583,5996.520447,6100.960373,5593.760406,5779.880367
PC (40:0),-0.12934725,5.420107056,2.140072658,0.143495095,0.999696804,846.7 -> 184.1,PCandSM,2718.113528,2987.630213,1481.020111,2568.240177,2512.540161,3185.240223,2347.600155,2724.740192,3827.300301,3439.060261,2461.900192,3604.80024,2375.660152,2403.700188,2783.680206
PC (40:1),0.119827523,5.202645872,1.827112475,0.176468987,0.999696804,844.7 -> 184.1,PCandSM,2537.926839,2338.330171,1445.880112,2607.940197,2304.040169,2196.700138,3348.400204,2477.560188,3358.100258,2341.860157,2409.860161,2364.780197,1997.280128,2041.140148,1809.880112
PC (40:10),0.068682921,5.533057125,0.604988058,0.43668116,0.999696804,826.5 -> 184.1,PCandSM,3148.776901,3021.753557,1595.160137,2973.84021,3141.880249,3455.760239,3230.240219,2415.320183,2679.860214,3839.060291,3377.020248,2727.060215,3056.80022,2719.480202,3406.860252
PC (40:4),0.050983101,7.025053112,0.339754474,0.559970978,0.999696804,838.6 -> 184.1,PCandSM,9031.600595,8780.037289,2122.060158,6164.980457,7775.360516,7596.400547,8927.880665,9019.600574,9296.500572,12340.04092,9600.520561,8918.400639,9446.38068,8640.800591,9142.960579
PC (40:5),-0.02330163,7.925537742,0.071313038,0.789434504,0.999696804,836.6 -> 184.1,PCandSM,16514.04115,16913.11786,2864.600231,11464.6608,14418.44097,15655.14096,14862.38109,15115.36117,14534.22102,22701.14164,16409.46112,18733.70136,19514.48133,17808.70123,19345.26139
PC (40:6),-0.046170482,8.349459651,0.280364756,0.596462242,0.999696804,834.6 -> 184.1,PCandSM,22108.52492,23005.11825,2453.100166,15384.061,21434.14169,20331.76135,19694.86139,21363.08131,20907.8614,31728.60207,22634.28167,25935.48216,23779.3018,23287.7216,24200.70159
PC (40:7),-0.005941065,7.503460651,0.004627377,0.945765872,0.999696804,832.6 -> 184.1,PCandSM,12433.99424,12571.97425,1873.420139,9726.220776,11619.32095,9815.220634,11264.32084,12189.0808,12389.46086,17242.68133,13318.18103,14216.52097,13417.32087,12242.12097,12595.36092
PC (40:8),-0.070399344,5.804376241,0.63883549,0.424132798,0.999696804,830.6 -> 184.1,PCandSM,3643.480254,3846.98027,1724.300114,2831.78017,3360.420193,3588.760242,3799.560284,3594.780262,3941.780315,4887.380402,3801.240299,4215.360252,3499.360203,3963.820293,3458.520233
PC (40:9),0.042051402,5.290886197,0.225525207,0.634861856,0.999696804,828.6 -> 184.1,PCandSM,2613.806854,2545.340195,1637.660122,3213.900265,2715.840218,2451.4002,2858.460213,2439.520172,2490.700142,2435.360172,2612.980213,2445.920181,2560.820183,2285.940182,2444.040154
PC (42:0),0.091575094,4.649487823,1.048071119,0.305951744,0.999696804,874.7 -> 184.1,PCandSM,1667.513453,1569.663446,1443.780102,1531.100101,1616.200123,1630.660118,1607.160099,1574.000114,2010.860149,1592.860107,1544.040108,1601.42012,1762.340137,1487.940113,1464.480099
PC (42:1),-0.040043561,4.744911038,0.201180813,0.653769411,0.999696804,872.7 -> 184.1,PCandSM,1711.840121,1767.940134,1429.520092,2073.840157,1647.300117,1586.020126,1724.320141,1651.720119,1695.880112,2067.800179,1926.620125,1672.080101,1612.24012,1556.180122,1664.680111
PC (42:10),0.055592268,5.463522829,0.395755077,0.529289695,0.999696804,854.6 -> 184.1,PCandSM,2976.133545,2881.646869,1663.66011,2307.06015,2843.820198,2534.480164,3129.000202,2543.52018,2906.100201,3814.380272,2819.460224,3492.160275,3202.400219,2598.280174,2956.020226
PC (42:2),0.043417921,4.831708081,0.237212008,0.626227041,0.999696804,870.7 -> 184.1,PCandSM,1873.483465,1823.943466,1495.24012,1905.520153,1691.500122,1988.080139,1774.120129,1863.980129,2280.160156,1771.020126,1928.500122,1723.720139,1632.62011,1691.340111,1934.000153
PC (42:3),0.130972892,4.969294879,2.167715971,0.140935421,0.999696804,868.7 -> 184.1,PCandSM,2136.776824,1957.856806,1517.280121,2149.880165,1934.180145,2029.920143,2497.760185,1960.18013,2362.660179,2175.760147,2176.280163,1719.760124,1980.680141,1711.640125,1869.100132
PC (42:6),-0.033547873,5.403661455,0.143970894,0.704364889,0.999696804,862.6 -> 184.1,PCandSM,2788.063537,2867.456873,1395.460083,2454.300186,2568.420181,2996.400211,3102.220226,2599.280182,2909.440228,3475.080261,2716.180206,3129.860241,2878.560204,2549.820156,2553.560177
PC (42:7),-0.044381224,5.35200491,0.251615003,0.615940193,0.999696804,860.6 -> 184.1,PCandSM,2657.440189,2759.793531,1554.180096,2125.600185,2553.680187,2591.440182,2571.720173,2522.100185,2522.300175,3623.900227,2557.900188,2765.100216,2743.020199,2930.62019,2996.02021
PC (42:8),-0.115364007,5.621458463,1.70974718,0.191018176,0.999696804,858.6 -> 184.1,PCandSM,3160.830225,3446.756907,1458.500099,2712.380161,3419.940247,3130.700207,3218.360229,3050.80024,2828.220184,4566.500347,3348.480232,3493.50024,2976.380203,3726.660248,3173.600254
PC (42:9),-0.048253006,5.894818635,0.300603699,0.583504203,0.999696804,856.6 -> 184.1,PCandSM,3925.056939,4082.743628,1640.380127,2704.320206,3868.880272,3532.480228,3835.440269,3314.640244,4030.620316,5157.780354,3935.760265,4800.640347,3937.860264,4986.600388,3941.780251
PC (44:0),-0.02142214,4.5479625,0.057138135,0.811077788,0.999696804,902.8 -> 184.1,PCandSM,1492.86344,1521.470109,1364.440094,1493.480099,1439.740108,1605.920116,1616.06012,1418.3601,1578.660103,1709.520134,1408.340111,1334.000103,1500.580101,1567.540104,1413.800095
PC (44:1),-0.025755501,4.546422595,0.082592386,0.773814551,0.999696804,900.7 -> 184.1,PCandSM,1490.856771,1523.660104,1333.340096,1385.180099,1609.040115,1787.280109,1491.460106,1404.480087,1446.540096,1525.540112,1552.060112,1516.500107,1389.260101,1522.98011,1456.780098
PC (44:10),0.038940903,5.000725518,0.191872601,0.661362617,0.999696804,882.6 -> 184.1,PCandSM,2116.786816,2070.316811,1526.260098,1932.480133,2567.800182,1893.040131,2000.760136,2182.180157,1861.700123,2306.94017,2055.260151,2128.160145,2255.520157,1979.100132,1959.680149
PC (44:12),0.032766642,4.756503333,0.134770017,0.7135367,0.999696804,878.6 -> 184.1,PCandSM,1771.926792,1740.363459,1417.280106,1615.82011,1756.620117,1541.220119,1949.980125,1945.720123,1633.74012,1999.880169,1904.86013,1699.040112,1652.780117,1640.500122,1733.580143
PC (44:2),9.84E-04,4.550391036,1.20E-04,0.991246608,0.999696804,898.7 -> 184.1,PCandSM,1484.753434,1488.070107,1612.100121,1486.320107,1566.360115,1403.000095,1413.080097,1648.280117,1580.820099,1395.260113,1531.100101,1588.80011,1441.520096,1406.760098,1375.640095
PC (44:3),-0.005986621,4.524502273,0.004458504,0.946763191,0.999696804,896.7 -> 184.1,PCandSM,1479.313437,1489.663441,1312.260098,1491.460114,1321.420097,1530.520115,1479.900093,1466.660103,1561.460106,1421.760094,1573.660114,1440.260101,1523.30011,1587.320122,1416.140099
PC (44:4),0.054644027,4.583123936,0.372168437,0.54182465,0.999696804,894.7 -> 184.1,PCandSM,1562.750109,1510.58677,1473.7201,1536.30011,1649.220116,1508.900097,1639.040112,1554.520107,1561.840122,1570.760105,1460.060104,1440.900097,1523.000103,1452.140106,1543.340096
PC (44:5),0.040673694,4.705595205,0.207268286,0.648916971,0.999696804,892.7 -> 184.1,PCandSM,1713.303455,1669.940115,1391.700104,1818.100121,1587.32011,1781.460129,1713.320122,1667.880116,2084.620148,1536.260113,1583.0201,1589.940105,1613.940121,1626.000107,1697.600132
PC (44:6),0.076408205,4.730803644,0.732086827,0.392207602,0.999696804,890.7 -> 184.1,PCandSM,1766.636799,1681.31345,1408.560093,1483.000092,1605.540115,1714.900112,1794.360138,2057.900146,2226.280151,1789.360134,1821.40015,1597.980118,1584.380123,1444.740097,1567.860119
PC (44:7),0.006361898,4.685624909,0.005066809,0.943253289,0.999696804,888.6 -> 184.1,PCandSM,1664.960118,1664.516782,1432.820107,1682.840115,1643.500118,1549.98011,1642.880104,1498.820103,2001.240143,1930.820137,1686.480118,1800.600117,1503.720116,1524.040112,1511.940109
PC (46:0),0.012910125,4.435277008,0.020649313,0.885738408,0.999696804,930.8 -> 184.1,PCandSM,1389.773431,1382.703428,1335.980099,1370.320099,1430.040096,1341.900089,1444.58009,1458.680092,1389.240105,1426.380108,1389.480095,1247.540077,1303.060093,1451.400105,1382.240105
PC (46:1),0.028589126,4.46116013,0.101358005,0.750206021,0.999696804,928.8 -> 184.1,PCandSM,1419.526766,1396.733435,1397.320087,1372.480091,1385.460087,1346.120098,1520.200119,1450.240108,1401.0201,1431.660114,1368.280087,1362.460102,1452.280102,1417.440094,1389.920101
PC (46:2),0.060792287,4.477209872,0.458548516,0.498303108,0.999696804,926.8 -> 184.1,PCandSM,1449.646769,1394.603429,1433.7201,1341.900089,1565.64011,1346.680092,1561.640102,1392.740097,1421.520107,1428.040092,1411.46011,1368.660103,1417.740093,1489.600098,1319.880093
PC (48:0),0.04193454,4.479548513,0.218195809,0.640418073,0.999696804,958.8 -> 184.1,PCandSM,1439.853436,1403.863434,1458.640087,1447.480114,1517.780117,1328.740082,1419.960106,1374.560104,1447.000099,1413.140106,1367.2201,1408.520096,1429.880093,1450.740105,1457.280098
PC (48:2),0.043720201,4.472205957,0.23711295,0.626299115,0.999696804,954.8 -> 184.1,PCandSM,1434.58677,1397.240097,1445.100105,1353.00008,1392.980099,1355.540096,1463.420113,1396.840099,1499.820103,1494.060104,1358.260101,1378.760098,1501.920105,1405.240105,1391.120098
PC (50:0),0.002359048,4.449428921,6.90E-04,0.97904858,0.999696804,986.9 -> 184.1,PCandSM,1391.440097,1394.133429,1429.200096,1349.760098,1417.960102,1465.160103,1407.640095,1412.720089,1353.680084,1404.120087,1461.200119,1306.300095,1385.700096,1426.740101,1322.460087
PC (52:0),-0.027731636,4.377690551,0.095007727,0.757904865,0.999696804,1014.9 -> 184.1,PCandSM,1310.460088,1340.480094,1355.260101,1309.440086,1325.460087,1353.100094,1288.700089,1384.8801,1382.900089,1330.2001,1317.360088,1309.360088,1287.400085,1355.900093,1260.94009
PC (52:4),0.027658892,4.475846914,0.094945766,0.757981353,0.999696804,1006.8 -> 184.1,PCandSM,1438.236761,1415.670102,1368.060101,1375.520107,1333.520096,1435.060101,1594.620098,1365.420094,1456.260098,1483.360107,1373.060089,1405.100101,1554.340107,1429.560101,1317.620079
PCo(32:0),-0.002265526,9.430689516,6.77E-04,0.979249387,0.999696804,720.6 -> 184.1,PCandSM,47688.45326,48090.21325,3401.420216,44802.28297,48917.60352,49457.70344,47132.12304,39127.92244,41014.18237,65015.604,46964.16377,50234.26367,54830.60371,39903.50296,47272.04315
PCo(32:2),-0.024172969,5.458780008,0.074829928,0.784430006,0.999696804,716.6 -> 184.1,PCandSM,2898.3602,2957.256872,1508.420097,3297.700211,2891.840225,3557.060261,2898.860172,2518.740166,2334.740135,2833.9002,3227.760216,2437.860161,3163.420254,3098.280235,2873.540195
