lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PCo(40:2),-0.085273506,6.22084136,0.316985579,0.573424858,0.999096367,828.7 -> 184.1,PCandSM,8039.033942,8526.647268,2178.020149,8010.440624,7678.200611,8607.420544,6350.440502,7621.040497,7484.340588,9079.64061,9280.440712,10458.6608,11341.40082,7382.680534,6099.380421
PCo(40:3),-0.138172448,6.330348671,0.832294248,0.361609961,0.999096367,826.6 -> 184.1,PCandSM,8570.633952,9442.774031,1628.600117,9718.700783,7673.16061,8698.620609,7082.480545,8215.900623,8839.800579,10198.80074,9881.660698,11963.7009,11469.96078,7860.920528,6476.740505
PCo(40:4),-0.098835466,6.733082515,0.426283001,0.513818482,0.999096367,824.6 -> 184.1,PCandSM,11536.00748,12355.48757,1846.980137,11790.24093,10487.40081,11540.44083,9074.780655,11007.42077,11148.70077,12483.86095,14571.08097,17197.88129,15880.8412,10113.08066,8053.240482
PCo(40:5),0.075684772,7.674809022,0.250295417,0.616867142,0.999096367,822.6 -> 184.1,PCandSM,23711.4083,22503.02491,1924.68013,22009.26162,22856.22171,20528.44157,16396.00101,19063.22154,21710.24154,24884.38154,30118.70218,30237.68192,32875.30228,18295.1613,18311.98109
PCo(40:6),-0.059348443,7.927204997,0.15394471,0.6947938,0.999096367,820.6 -> 184.1,PCandSM,26948.13859,28129.47216,1785.580132,27570.84203,27849.62237,26339.82203,21616.36134,26421.9623,27071.74166,31352.04229,28324.40218,34343.94271,34582.5225,22748.22162,22244.1815
PCo(42:0),-0.028282063,6.078317941,0.034860854,0.851887533,0.999096367,860.7 -> 184.1,PCandSM,7480.483838,7623.350538,1478.800121,7188.880497,7155.160526,7566.860531,4686.04031,6550.980537,8010.020599,8126.240513,9166.100605,9465.50071,9742.620594,6841.640438,6122.960392
PCo(42:1),-0.069091866,5.412707417,0.207534196,0.648706979,0.999096367,858.7 -> 184.1,PCandSM,4596.886976,4805.597015,1437.920094,4191.600334,3928.120232,4513.460304,3842.940254,4179.200298,4530.980328,4266.800304,4921.680309,5321.140446,6928.840492,6361.380402,3428.760242
PCo(42:2),-0.155895204,5.355807772,1.055893878,0.304153568,0.999096367,856.7 -> 184.1,PCandSM,4284.236984,4764.523672,1341.880089,3646.780258,3786.240295,4550.720314,3551.34024,4055.600269,4746.640373,4667.68034,4962.04034,5856.86047,5370.080406,5809.500381,3289.08025
PCo(42:3),-0.097025673,5.200648742,0.408796561,0.522580956,0.999096367,854.7 -> 184.1,PCandSM,3891.930262,4168.073626,1549.860115,3790.740253,3535.680225,3969.660278,3207.280235,4053.28027,4029.180275,4495.220303,4299.480286,4618.720364,4651.180298,4080.82029,3628.780251
PCo(42:4),-0.104675474,5.449250588,0.476370376,0.490071003,0.999096367,852.7 -> 184.1,PCandSM,4654.263671,5006.067012,1537.380108,5307.880379,4071.980312,4278.100288,3684.360275,4776.50037,4843.440338,4741.300293,5893.860394,6816.400471,6259.120483,4116.220272,3172.820221
PCo(42:6),-0.004692094,7.343672451,9.62E-04,0.975259666,0.999096367,848.6 -> 184.1,PCandSM,18260.19128,18322.63807,2513.960163,17579.62138,14879.96082,15943.82129,13099.42105,16062.74115,16643.68114,22610.242,26635.74162,24600.90165,25671.12214,13138.50093,12631.22089
PCo(44:3),-0.229922625,5.781192253,2.299350819,0.129428084,0.999096367,882.7 -> 184.1,PCandSM,5609.213731,6562.713803,1433.300114,4528.040344,6290.380432,7739.020561,6195.660427,6151.740402,5333.320385,4399.780304,5249.92041,6403.980518,5488.120419,10153.72069,5097.880314
PCo(44:4),0.052899065,4.561621059,0.121008332,0.727943435,0.999096367,880.7 -> 184.1,PCandSM,2590.890189,2501.406846,1426.320091,2261.220177,2612.320179,2644.700191,2282.240189,2087.840149,2332.020176,2917.860203,2996.5602,2787.540195,2956.32021,2309.280159,2365.880184
PCo(44:5),0.076911138,4.84413711,0.256330669,0.612652316,0.999096367,878.7 -> 184.1,PCandSM,3200.7369,3032.963548,1570.500122,2852.400181,3060.420242,2964.140194,2413.560154,2758.120205,3065.120243,3364.380211,3973.700302,3428.560295,4102.640263,2830.180202,2588.980194
PCp(32:4),-0.024523071,9.73080939,0.026306312,0.871154496,0.999096367,738.5 -> 184.1,PCandSM,95272.08686,96918.59705,5420.420383,86189.94595,73683.16515,95480.2478,84024.1654,87269.06609,110304.4884,85492.1656,105754.6484,125216.6894,122472.1288,101863.4675,75393.92497
PCp(36:5),-0.039507659,6.39981092,0.068080114,0.794152919,0.999096367,764.6 -> 184.1,PCandSM,9335.774004,9589.093999,1651.000111,8598.300568,8947.800678,8445.620567,6517.8004,8020.940609,8956.820587,10636.44079,12194.22093,13022.14083,12444.00095,8811.120636,6954.000477
PCp(40:6),-0.024339965,7.255333595,0.025877815,0.872199076,0.999096367,818.6 -> 184.1,PCandSM,17081.52781,17371.01122,1972.740135,17521.80112,14899.26106,15430.0811,13819.20093,15978.48116,15420.70118,18426.42122,22437.52142,22847.34169,24308.10148,14021.94105,11604.38081
PCp(42:4),-0.116547828,6.620313782,0.592595386,0.441417251,0.999096367,850.7 -> 184.1,PCandSM,10605.50744,11483.97417,1759.600109,11067.24075,8838.760658,10652.60078,7649.580582,10647.26086,10755.28073,11989.00079,13514.24104,14853.98108,15816.98112,9693.760761,7058.200497
PCp(42:6),0.004582147,9.075848552,9.18E-04,0.975825245,0.999096367,846.6 -> 184.1,PCandSM,61669.80108,61447.25754,1784.360138,61175.52444,47235.54337,43759.54296,34135.66232,44234.56279,55614.04369,96148.70599,98116.36732,85832.52648,98502.72715,37532.68259,36414.46261
PE (12:0),0.029926215,3.91712212,0.038448413,0.844545461,0.999096367,398.2303 -> 257.2303,PE,1579.816779,1553.896777,1525.280117,1471.800087,1512.720108,1469.500103,1518.66011,1596.060131,1745.160107,1609.820107,1529.180107,1669.680126,1495.660114,1506.520107,1677.520126
PE (14:0),0.097513103,5.022128787,0.412486568,0.520710112,0.999096367,426.2616 -> 285.2616,PE,3651.373589,3421.873582,1343.960098,3129.760239,4923.980373,3868.540302,4975.240334,3444.20023,4038.940308,2770.920177,2005.880146,1998.300148,1837.98011,5319.520397,4126.220261
PE (14:1),0.005332267,4.574714251,0.001229699,0.972026267,0.999096367,424.246 -> 283.246,PE,2561.070187,2562.606841,1483.340096,3118.240177,2581.140175,2859.160198,2858.640217,2350.760181,2217.440151,2609.840153,2771.520203,2386.840183,2437.620186,2050.800156,2500.060188
PE (16:0),-0.073414258,4.010455844,0.231614783,0.630329068,0.999096367,454.2929 -> 313.2929,PE,1618.960122,1706.513456,1721.400127,1665.100109,1439.64011,1576.14011,1550.660118,1727.940125,1578.100117,1746.860134,1772.040131,1625.500114,1735.620144,1897.540142,1637.700111
PE (16:1),0.018527388,4.014137449,0.014758832,0.903306154,0.999096367,452.2773 -> 311.2773,PE,1710.42679,1690.286786,1405.240108,1793.340153,1737.700115,1796.220116,1570.960102,1600.500099,1850.040131,1599.520103,2162.520168,1819.900139,1552.880119,1532.240108,1388.460102
PE (18:0),-0.036100986,4.582422578,0.056357835,0.812348001,0.999096367,482.3242 -> 341.3242,PE,2504.776838,2571.353528,1881.940144,2660.300194,2504.800171,1929.760147,2491.320171,2545.000206,2538.280182,2646.380192,2189.280136,2514.020164,3078.880199,3132.660263,2226.100166
PE (18:1),0.034069816,3.966540029,0.049823584,0.823370536,0.999096367,480.3086 -> 339.3086,PE,1568.410113,1536.046774,2326.120163,1670.640118,1471.900108,1435.160107,1574.800117,1412.340107,1527.80011,1519.320084,1593.940109,1727.240131,1842.020123,1451.580097,1400.000111
PE (18:2),0.028411873,3.764217946,0.034567002,0.852505905,0.999096367,478.2929 -> 337.2929,PE,1390.7001,1367.456758,1689.420113,1362.300087,1424.220108,1309.42009,1357.860096,1325.440098,1366.940098,1448.100086,1404.080093,1361.580101,1396.460098,1397.900089,1394.640106
PE (18:3),0.044628423,4.011642984,0.085634342,0.769802336,0.999096367,476.2773 -> 335.2773,PE,1728.973459,1679.24012,1291.240082,1414.480106,1768.76012,1878.380131,1818.540131,1890.820141,1518.320122,1768.640125,1616.500107,1400.32011,1932.940159,1722.800106,1718.780117
PE (18:4),0.061542665,3.96846406,0.162729742,0.686655645,0.999096367,474.2616 -> 333.2616,PE,1673.353445,1606.800112,1411.700104,1527.260105,1901.880123,1745.580112,1615.46011,1664.820114,1484.520096,1738.960133,1594.880112,1432.820103,1793.780121,1531.360107,1649.600109
PE (20:0),-0.069517386,3.999646347,0.207690626,0.648583521,0.999096367,510.3555 -> 369.3555,PE,1624.703454,1709.103454,1547.240097,1903.080143,1939.600155,1545.120106,1541.700111,1693.480118,1588.780121,1693.8801,1462.62011,1708.36013,1699.540119,1710.700127,1515.980106
PE (20:1),-0.102654166,3.906959259,0.4522903,0.501249329,0.999096367,508.3399 -> 367.3399,PE,1505.243441,1620.34678,1449.140106,1774.120121,1611.880116,1745.800129,1526.840103,1367.000111,1624.740128,1504.640102,1405.440109,1742.260113,1514.260105,1588.260101,1348.300087
PE (20:2),-0.058661197,3.84399925,0.147577834,0.700860897,0.999096367,506.3242 -> 365.3242,PE,1456.07677,1520.750107,1464.100121,1537.260113,1498.100113,1619.660107,1475.580101,1500.460106,1371.400101,1527.16011,1573.900112,1507.980103,1394.78009,1431.980103,1422.7001
PE (20:3),0.002741951,3.894789259,3.22E-04,0.985672654,0.999096367,504.3086 -> 363.3086,PE,1492.176776,1494.34677,2019.860142,1568.380108,1581.14011,1592.020103,1390.180103,1473.980099,1524.800125,1420.160103,1387.380096,1488.260105,1473.160114,1423.280102,1596.400108
PE (20:4),-0.301142746,4.118873085,3.890169429,0.048569524,0.999096367,502.2929 -> 361.2929,PE,1487.386772,1837.810137,3239.940258,2121.740162,1668.200138,2020.740162,1421.040108,1739.940132,1392.560093,1749.320137,1453.840107,1838.920113,1574.860096,1556.200115,1413.820091
PE (20:5),-0.013365477,3.871304305,0.007665896,0.930230289,0.999096367,500.2773 -> 359.2773,PE,1523.653444,1540.033438,1344.260101,1629.380112,1624.160122,1590.420116,1425.460087,1535.040104,1578.940109,1390.800083,1645.08012,1596.32011,1514.200123,1498.240105,1354.080101
PE (21:0),-0.0036788,3.792945197,5.80E-04,0.980785177,0.999096367,524.3348 -> 383.3348,PE,1435.483435,1445.023434,1372.26009,1429.580109,1415.780106,1432.76012,1383.080101,1499.840096,1388.640099,1447.280098,1431.060101,1523.400097,1439.760094,1337.280087,1554.580109
PE (22:0),-0.110665767,3.782730903,0.524696119,0.468845297,0.999096367,538.3868 -> 397.3868,PE,1371.476762,1487.22344,1373.820103,1539.380108,1375.180099,1472.720097,1398.420101,1481.140114,1364.780083,1458.420109,1314.060089,1621.940121,1376.660099,1349.740093,1399.760101
PE (22:1),0.025800315,3.797991821,0.028533419,0.865860842,0.999096367,536.3712 -> 395.3712,PE,1457.983435,1437.533435,1351.180092,1525.62011,1533.680099,1368.260098,1488.280098,1544.840118,1484.66011,1383.060093,1421.600101,1447.780098,1367.600098,1355.640095,1452.080105
PE (22:2),-0.054362558,4.070965843,0.127146274,0.721409425,0.999096367,534.3555 -> 393.3555,PE,1736.500125,1807.070129,1390.560104,2119.260162,1793.460136,1881.440132,1724.980122,1888.360126,2095.860142,1558.880119,1581.800121,1535.280106,1585.380119,1859.20013,1637.520111
PE (22:4),0.046540877,3.983237709,0.092976773,0.760426375,0.999096367,530.3242 -> 389.3242,PE,1577.820108,1533.836776,2484.280148,1541.820099,1555.740108,1558.080124,1476.900097,1565.140102,1728.220108,1427.680099,1491.100109,1661.700123,1517.960114,1448.600109,1697.000111
PE (22:6),-0.042310855,4.374492421,0.077221404,0.781098801,0.999096367,526.2929 -> 385.2929,PE,2058.910149,2130.273484,2627.720207,1647.800129,2340.64016,2264.680153,2104.220165,2336.000164,2043.720146,1749.380108,1469.340099,2155.560131,1643.140141,2628.220219,2752.400181
PE (24:0),0.009007663,3.761832764,0.00347397,0.952999581,0.999096367,580.3974 -> 439.3974,PE,1370.846764,1367.723427,1760.020153,1383.520103,1308.440098,1347.960083,1628.70013,1363.020088,1336.480091,1446.840096,1316.040092,1334.160091,1364.360085,1330.840103,1271.060085
PE (26:0),-0.05862199,3.751107758,0.147176157,0.701248663,0.999096367,608.4287 -> 467.4287,PE,1360.26343,1421.703433,1421.240105,1553.620102,1386.820095,1438.500103,1477.240093,1445.100101,1291.040089,1413.640099,1367.600098,1395.120094,1360.900116,1284.240097,1277.980091
PE (26:1),0.041458559,3.723146535,0.073569112,0.786209322,0.999096367,606.4131 -> 465.4131,PE,1369.330098,1334.443425,1524.360126,1314.500084,1390.720097,1301.820095,1385.560097,1336.760094,1260.900093,1398.060093,1402.060104,1362.680096,1445.080109,1292.840092,1331.660088
PE (28:0),-0.032638247,3.691533472,0.045581689,0.830938014,0.999096367,636.46 -> 495.46,PE,1315.703429,1349.84676,1376.980095,1430.840099,1359.980099,1355.660088,1398.60009,1289.380093,1288.320084,1396.640099,1235.560093,1272.560081,1351.2201,1354.000099,1260.540108
PE (28:1),-0.004623185,3.695745488,9.15E-04,0.975872509,0.999096367,634.4444 -> 493.4444,PE,1334.460094,1344.113427,1354.3801,1373.380093,1285.620087,1295.580093,1410.80011,1418.980099,1297.080082,1322.240101,1295.960091,1377.960094,1361.520103,1276.540085,1355.780094
PE (28:2),-0.056868468,3.693223438,0.138362006,0.70991486,0.999096367,632.4287 -> 491.4287,PE,1299.160088,1354.563428,1461.360104,1404.940094,1359.720097,1288.500084,1254.700077,1497.740105,1269.000092,1322.660107,1323.440094,1261.92009,1311.18008,1351.62009,1276.920086
PE (30:0),0.063779485,3.700306304,0.174086241,0.676505479,0.999096367,664.4913 -> 523.4913,PE,1372.870099,1318.613429,1330.540096,1256.700085,1297.08009,1331.980106,1379.720093,1346.32011,1437.440105,1294.560085,1316.420094,1385.160088,1350.880104,1296.960098,1455.680107
PE (30:1),-0.014885394,3.744097634,0.009489806,0.922396329,0.999096367,662.4757 -> 521.4757,PE,1379.816768,1399.156764,1358.200089,1284.960094,1352.080109,1366.760098,1514.520115,1461.120094,1281.840096,1408.040104,1454.440102,1541.2001,1365.080101,1332.860092,1310.940086
PE (30:2),0.011474508,3.691541413,0.005634134,0.94016628,0.999096367,660.46 -> 519.46,PE,1337.590096,1331.690097,1351.380096,1331.080105,1281.400089,1409.860092,1451.000111,1334.260101,1392.880096,1328.360096,1257.700092,1279.020084,1312.740089,1307.560101,1329.820099
PE (30:3),0.028873068,3.730716991,0.035695554,0.850145588,0.999096367,658.4444 -> 517.4444,PE,1385.803433,1362.390097,1370.900105,1437.960114,1450.940105,1408.140091,1443.060104,1351.140106,1389.160107,1434.840096,1349.040092,1264.76009,1381.060097,1277.500084,1301.560093
PE (30:4),-0.018953505,3.682534604,0.015370854,0.901331704,0.999096367,656.4287 -> 515.4287,PE,1318.34676,1340.413431,1317.42009,1345.500103,1273.760086,1277.78009,1380.320095,1356.2201,1332.560097,1372.160095,1251.120094,1348.820103,1369.800091,1342.000095,1302.520096
PE (32:0),0.080502405,3.939286427,0.278354435,0.597781812,0.999096367,692.5226 -> 551.5226,PE,1660.333455,1574.560107,1297.180088,1665.580105,1589.000114,1521.600109,1503.96011,1412.240101,1647.700123,1749.620117,1793.140137,1687.300114,1858.660118,1411.020096,1569.540127
PE (32:1),-0.07764552,3.74229544,0.258135779,0.611403802,0.999096367,690.507 -> 549.507,PE,1340.183433,1418.793441,1443.360092,1441.560116,1358.140102,1273.860085,1381.800106,1487.320118,1276.400089,1357.620102,1370.560112,1513.860111,1348.680088,1438.540115,1305.5201
PE (32:2),0.02120135,3.720713917,0.019243902,0.889669523,0.999096367,688.4913 -> 547.4913,PE,1373.020103,1355.943431,1361.300102,1436.0401,1301.980095,1545.420116,1404.660103,1297.120098,1369.220097,1298.840092,1456.400105,1279.320095,1409.220116,1278.920086,1296.640106
PE (32:3),0.014436865,3.735876176,0.008925115,0.924733566,0.999096367,686.4757 -> 545.4757,PE,1383.866765,1374.493429,1368.960087,1381.460094,1459.460094,1411.880096,1462.720104,1561.440105,1244.960091,1372.100105,1313.180092,1240.200085,1438.180111,1279.880089,1384.700096
PE (32:4),0.032643086,3.693584386,0.04560274,0.83089957,0.999096367,684.46 -> 543.46,PE,1356.593427,1328.856761,1303.700096,1294.520092,1346.980095,1261.940086,1347.300087,1376.000107,1253.680092,1353.560089,1300.460098,1342.880093,1634.940098,1344.240097,1256.200092
PE (32:5),0.055540771,3.711317851,0.132031892,0.716334537,0.999096367,682.4444 -> 541.4444,PE,1375.88676,1328.030097,1386.720108,1325.760098,1445.100117,1360.200096,1392.360092,1271.000092,1272.740086,1369.920105,1313.720085,1309.560101,1421.760094,1331.740093,1409.640087
PE (34:0),-0.077315857,3.794419081,0.256144264,0.612781558,0.999096367,720.5539 -> 579.5539,PE,1389.813433,1471.323432,1497.12011,1575.040115,1412.140095,1582.80011,1417.780098,1389.000084,1387.600105,1404.420094,1390.100113,1565.480114,1400.220097,1311.200077,1331.040089
PE (34:1),0.015575591,4.064500288,0.010429068,0.918659196,0.999096367,718.5383 -> 577.5383,PE,1694.243448,1676.070115,2261.380169,1635.260109,1815.940125,1426.400093,1339.160088,1551.060108,1714.500114,1723.76012,1813.84013,1979.240139,2113.420135,1740.700123,1368.600094
PE (34:2),0.01254642,3.800520077,0.006744709,0.934546376,0.999096367,716.5226 -> 575.5226,PE,1422.270105,1414.010103,1704.340111,1398.760098,1413.740105,1318.780098,1297.980095,1406.600094,1409.120106,1358.520088,1544.980122,1644.000126,1467.360104,1357.400116,1400.440098
PE (34:3),0.007130682,3.880170468,0.002182005,0.962742817,0.999096367,714.507 -> 573.507,PE,1533.336776,1529.666778,1457.960091,1349.900093,1542.340096,1462.580109,1476.000107,1671.920124,1532.220127,1472.700104,1582.620113,1778.260139,1657.440121,1442.640099,1409.400093
PE (34:4),0.03954755,6.37679928,0.068210634,0.793960134,0.999096367,712.4913 -> 571.4913,PE,9283.120619,9047.067343,3009.760197,8333.960629,6453.62043,8221.800674,8155.580574,8310.18063,10339.18066,8834.140606,11110.60076,12161.32089,11959.04073,8421.000633,7680.700558
PE (34:5),0.012608591,4.551769327,0.006874128,0.933922814,0.999096367,710.4757 -> 569.4757,PE,2525.65683,2508.593505,1539.760109,2273.020145,1946.820129,2329.540161,2526.060177,2563.400192,2894.840183,2568.120182,2547.840168,2974.220207,3265.680206,2343.260143,1972.700119
PE (34:6),-0.093585962,3.719692414,0.374822285,0.540387372,0.999096367,708.46 -> 567.46,PE,1306.54676,1398.216763,1471.280106,1448.340099,1251.380089,1451.400101,1283.120083,1395.880093,1301.460094,1449.720104,1357.300102,1248.120087,1267.260086,1395.840092,1378.760105
PE (36:0),-0.0376789,3.929111456,0.060962243,0.80498149,0.999096367,748.5852 -> 607.5852,PE,1563.216781,1607.113445,1513.080097,1451.980106,1711.180111,1751.580116,1305.340092,1684.180119,1486.440109,1877.100132,1747.120136,1575.620102,1695.040127,1302.220097,1434.180111
PE (36:1),-0.103762567,4.33909248,0.463863718,0.495823774,0.999096367,746.5696 -> 605.5696,PE,1880.390132,2026.956811,3624.400242,2139.800175,1824.040123,1965.640133,1915.060104,2096.300114,1656.920116,2124.340149,2175.540176,2287.000191,2126.100155,1548.660107,1584.680119
PE (36:2),-0.033672035,4.213170266,0.048821978,0.825125946,0.999096367,744.5539 -> 603.5539,PE,1840.6168,1885.570133,2558.740189,1768.360123,1629.840122,1809.920124,1704.860115,1851.420135,1634.880119,1794.020138,2094.920162,2318.780159,2488.120163,1770.92012,1491.080116
PE (36:3),-0.049315292,3.861263534,0.104331456,0.746692363,0.999096367,742.5383 -> 601.5383,PE,1481.153438,1538.926772,1453.3601,1566.320114,1427.820099,1528.660099,1585.640118,1473.920097,1479.760105,1751.940125,1406.440094,1604.780117,1633.340126,1307.940083,1353.920086
PE (36:4),-0.028087881,3.916311424,0.033855428,0.854014674,0.999096367,740.5226 -> 599.5226,PE,1515.490107,1548.936778,1894.920128,1705.260136,1633.580112,1424.180103,1441.120102,1541.540112,1412.740108,1648.280106,1713.220127,1490.060101,1464.12009,1484.30011,1428.160103
PE (36:5),-0.056909917,3.731943564,0.138675786,0.709601025,0.999096367,738.507 -> 597.507,PE,1347.753428,1406.213431,1362.400089,1391.860092,1424.560112,1289.820087,1306.440083,1547.820107,1305.700089,1467.780102,1400.100094,1427.340099,1352.680103,1312.660099,1297.040089
PE (36:6),-0.058904361,3.710003135,0.148507265,0.69996597,0.999096367,736.4913 -> 595.4913,PE,1322.770093,1381.773432,1384.42009,1561.320103,1376.460102,1254.360088,1268.640079,1334.420097,1354.900089,1492.940105,1410.100094,1329.520092,1287.300098,1318.080105,1239.220097
PE (36:7),0.004650599,3.775309701,9.27E-04,0.975713909,0.999096367,734.4757 -> 593.4757,PE,1422.7501,1421.893434,1370.520096,1542.120106,1510.2001,1389.860088,1383.820099,1356.260094,1352.280094,1466.500107,1522.82011,1436.360111,1428.480099,1340.260098,1338.900101
PE (36:8),-0.105595229,3.810029201,0.477842564,0.489401175,0.999096367,732.46 -> 591.46,PE,1391.323436,1501.010108,1506.160107,1527.220119,1559.660122,1501.940105,1465.66011,1462.820118,1344.480103,1464.8601,1352.440094,1516.700108,1322.860096,1532.5201,1302.840092
PE (38:0),0.054272407,4.705088783,0.127457792,0.721082587,0.999096367,776.6165 -> 635.6165,PE,2746.710189,2654.200189,2698.760201,2872.460201,2786.820198,2536.940174,2816.100204,2624.040184,2661.440174,2674.82019,2666.000191,2551.080185,2766.920185,2665.860199,2782.980183
PE (38:1),-0.065434165,3.784179635,0.183478329,0.668400905,0.999096367,774.6009 -> 633.6009,PE,1398.760101,1466.260103,1359.12009,1553.920116,1408.580093,1491.160095,1277.920101,1455.280094,1387.300098,1407.180107,1435.440117,1428.500095,1519.46011,1461.520107,1363.860088
PE (38:2),-0.066928419,3.801990965,0.192007664,0.661250883,0.999096367,772.5852 -> 631.5852,PE,1416.623435,1488.610109,1350.980087,1506.800106,1577.620121,1626.560123,1380.160088,1484.140114,1339.820095,1536.500111,1367.760101,1464.30011,1423.380108,1313.360092,1411.000099
PE (38:3),-0.071408637,4.025866738,0.219102121,0.63972491,0.999096367,770.5696 -> 629.5696,PE,1606.033442,1692.566781,2077.420155,1625.620094,1451.660107,1713.060108,1777.800114,1637.560104,1530.060101,1819.880127,1735.140121,1739.680126,1688.700104,1619.600124,1452.840107
PE (38:4),-0.096849148,4.378166554,0.404460426,0.524794651,0.999096367,768.5539 -> 627.5539,PE,1996.30348,2138.040144,3096.560246,2050.440125,1988.620152,2042.460121,1785.940144,2501.340172,2101.800144,2298.500168,2500.220181,2174.680145,1968.46014,1760.820133,1632.780117
PE (38:5),-0.00980808,4.000914986,0.004133968,0.948734587,0.999096367,766.5383 -> 625.5383,PE,1644.580111,1657.373452,1733.780117,1751.92012,1448.420101,1697.840118,1444.960102,1657.540119,1507.700092,1440.520111,2003.600136,1730.760132,1853.240112,1665.66011,1609.560123
PE (38:6),-0.021043123,3.888566689,0.019006366,0.890348236,0.999096367,764.5226 -> 623.5226,PE,1532.450105,1563.450106,1390.860088,1705.480114,1453.620113,1381.020092,1588.880108,1593.260117,1369.460094,1567.660099,1605.500114,1870.720131,1617.680107,1262.560085,1559.560093
PE (38:7),-0.004323885,3.706866127,8.00E-04,0.977431375,0.999096367,762.507 -> 621.507,PE,1350.083425,1357.996761,1324.280087,1435.320103,1408.380085,1315.620083,1336.920101,1391.900105,1285.00008,1329.960098,1373.240101,1356.220089,1373.62009,1318.960091,1323.340092
PE (38:8),-0.058129237,3.742927831,0.144686408,0.703665833,0.999096367,760.4913 -> 619.4913,PE,1348.773431,1409.736764,1453.620102,1355.440094,1285.800095,1391.200089,1357.560085,1456.62011,1398.880104,1414.540104,1317.620094,1540.300102,1381.080105,1300.320087,1351.700104
PE (38:9),-0.007576686,3.689160496,0.002456678,0.960469127,0.999096367,758.4757 -> 617.4757,PE,1333.133422,1344.430091,1300.94009,1335.640095,1427.920094,1247.600086,1267.100086,1353.420097,1276.700085,1436.320091,1348.340084,1424.620087,1370.400101,1268.980087,1308.34008
PE (40:0),-0.02421056,4.521357228,0.025341516,0.873519035,0.999096367,804.6478 -> 663.6478,PE,2467.700178,2510.676843,1295.300095,2710.360203,2060.800152,2360.540146,2209.060169,1808.880127,1973.900127,3387.76025,3499.800262,2648.060184,3191.900219,2148.460148,1870.740135
PE (40:1),-0.007706974,3.731544917,0.002543078,0.959780572,0.999096367,802.6322 -> 661.6322,PE,1362.050093,1373.453429,1447.120106,1453.300098,1370.520096,1355.940098,1331.480091,1423.000092,1420.560093,1344.800098,1382.200089,1345.840099,1325.000092,1317.840088,1342.5401
PE (40:10),-0.032879426,3.723267902,0.046272422,0.829681358,0.999096367,784.4913 -> 643.4913,PE,1335.033428,1369.113434,1527.040096,1431.060112,1402.500095,1378.400101,1321.000092,1443.760117,1320.840096,1363.880093,1443.020111,1326.300095,1286.560085,1271.280087,1236.28009
PE (40:2),0.083318269,3.834186716,0.29771553,0.585318135,0.999096367,800.6165 -> 659.6165,PE,1533.410109,1454.693434,1263.340084,1300.160084,1567.980118,1593.100109,1633.520115,1447.380104,1388.120094,1557.7201,1294.540092,1413.420101,1505.580101,1416.380108,1810.720135
PE (40:3),0.034553572,3.706303071,0.051108804,0.821144983,0.999096367,798.6009 -> 657.6009,PE,1371.456761,1343.163428,1285.640102,1398.020103,1443.340088,1355.960098,1388.000088,1321.280094,1322.600094,1396.400085,1287.120102,1342.580097,1482.300098,1244.740089,1305.380096
PE (40:4),-0.006126598,3.831647316,0.001609129,0.968002281,0.999096367,796.5852 -> 655.5852,PE,1449.190102,1460.333444,1673.140125,1588.600124,1379.900105,1318.100113,1509.760101,1457.540108,1393.400097,1490.020123,1595.400105,1473.0401,1402.960094,1434.700096,1413.720108
PE (40:5),-0.054123108,3.988805625,0.125842537,0.722782196,0.999096367,794.5696 -> 653.5696,PE,1595.966779,1659.386782,1831.00013,1633.260124,1549.240116,1910.94014,1357.520103,1676.480118,1486.000114,1596.600109,2088.880138,1773.740124,1579.720104,1365.300079,1514.440098
PE (40:6),-0.096166912,4.03341856,0.397476465,0.528395401,0.999096367,792.5539 -> 651.5539,PE,1624.963448,1739.610119,1840.180134,1832.240124,1487.080105,1728.860134,1508.560108,1424.220097,1723.660126,1634.340111,1762.700115,1977.800129,1788.940125,1840.200119,1478.840107
PE (40:7),-0.061988157,3.767068688,0.164598115,0.684957948,0.999096367,790.5383 -> 649.5383,PE,1374.173433,1436.620104,1458.780094,1531.540108,1453.440102,1408.5401,1238.700089,1342.900108,1350.8601,1639.76012,1431.3801,1302.340088,1514.92012,1394.640102,1255.740089
PE (40:8),-0.04049548,3.712785385,0.070205292,0.79103811,0.999096367,788.5226 -> 647.5226,PE,1343.593431,1386.040094,1273.660084,1426.3801,1316.960091,1283.120075,1338.900108,1417.240089,1394.120102,1460.600101,1326.900085,1344.980099,1374.780106,1383.920097,1309.900093
PE (40:9),0.022600798,3.695358419,0.021856279,0.882470072,0.999096367,786.507 -> 645.507,PE,1339.806758,1321.910093,1446.060101,1427.380108,1368.940098,1339.060097,1262.140083,1265.420094,1330.540089,1294.600086,1383.900093,1310.840084,1397.540092,1294.160088,1295.78009
PE (42:0),0.017532865,3.744118426,0.01316438,0.908654275,0.999096367,832.6791 -> 691.6791,PE,1389.070103,1377.490095,1420.540112,1566.420105,1420.260109,1297.100094,1346.620102,1350.000103,1368.320099,1393.020088,1322.060101,1332.160099,1414.360104,1326.240082,1462.800106
